PC1,PC2,PC3,PC4,PC1_vis,PC2_vis,Extraversion,Agreeableness,Conscientiousness,Neuroticism,Openness,OCB,CWB
-0.30905976010901165,1.4641735571362655,-0.36481701710339715,-0.0994474239571551,-0.30905976010901165,1.4641735571362655,3.25,3.5,3.6666666666666665,2.9166666666666665,3.9166666666666665,3.2,2.3
-1.4597017613810574,1.9046142062761553,-1.66632728117012,-0.3709966599497416,-1.4597017613810574,1.9046142062761553,3.3333333333333335,3.1666666666666665,3.1666666666666665,2.6666666666666665,3.3333333333333335,2.6,3.0
0.20616911352190145,-0.7304358925426567,-0.5954831571538064,-0.27534883766308565,0.20616911352190145,-0.7304358925426567,3.1666666666666665,3.6666666666666665,3.9166666666666665,2.4166666666666665,3.5833333333333335,2.4,1.4
1.9229635574828938,-0.5355139169963441,-1.2150472403302948,1.5315806702911636,1.9229635574828938,-0.5355139169963441,4.166666666666667,4.916666666666667,4.25,2.1666666666666665,2.9166666666666665,3.0,1.4
0.31424693340827037,-1.9072949456032593,0.8880871319592425,0.9231577529228249,0.31424693340827037,-1.9072949456032593,2.0,4.583333333333333,3.9166666666666665,2.5833333333333335,3.9166666666666665,2.2,1.1
1.8658954877849534,0.3382123860809766,0.2241565221867311,0.312201425513333,1.8658954877849534,0.3382123860809766,3.5,4.166666666666667,4.416666666666667,2.25,4.25,3.6,1.4
-0.25167241406388524,0.6217616440413287,1.2544193903866212,-0.009265398814612054,-0.25167241406388524,0.6217616440413287,2.6666666666666665,3.6666666666666665,3.6666666666666665,3.5,4.5,3.3,1.6
1.0944812414703993,-0.3048670959593314,0.617696342130036,2.1819770378128163,1.0944812414703993,-0.3048670959593314,2.4166666666666665,4.5,4.416666666666667,3.0833333333333335,3.5833333333333335,4.3,1.0
0.13651866449581274,-0.6389452264402739,-0.8629978246047174,-0.179678009140571,0.13651866449581274,-0.6389452264402739,3.3333333333333335,3.5833333333333335,4.083333333333333,2.6666666666666665,3.3333333333333335,2.5,1.4
0.7908832243042138,1.5365254415095286,0.8363209498154905,0.41737355681141713,0.7908832243042138,1.5365254415095286,4.75,4.416666666666667,3.0,3.75,4.166666666666667,3.5,1.6
0.9157642114078868,1.5625430048993267,0.6621172430613009,-1.0213166641338476,0.9157642114078868,1.5625430048993267,4.25,3.3333333333333335,4.25,3.5833333333333335,4.583333333333333,3.6,1.6
2.8227132576681933,-0.03659956507397435,-0.5530161851279445,0.03701578639670056,2.8227132576681933,-0.03659956507397435,4.5,4.333333333333333,4.75,1.9166666666666667,3.9166666666666665,3.3,1.2
-0.6786080665366122,0.8862556324950979,0.6442897078401537,0.36220414456675676,-0.6786080665366122,0.8862556324950979,3.0,3.8333333333333335,2.9166666666666665,3.3333333333333335,4.083333333333333,3.2,1.8
1.3845125874196165,-0.851614899240239,1.4729116699877336,-0.35316065454413603,1.3845125874196165,-0.851614899240239,3.5833333333333335,4.583333333333333,4.083333333333333,3.0,4.666666666666667,2.1,1.2
